hospital,description,code|1,code|1|type,code|2,code|2|type,setting,standard_charge|gross,standard_charge|discounted_cash,payer_name,plan_name,modifiers,standard_charge|negotiated_dollar,standard_charge|negotiated_percentage,standard_charge|negotiated_algorithm,estimated_amount,standard_charge|min,standard_charge|max,standard_charge|methodology,additional_generic_notesnj_Clara-Maass-Medical-Center,Hc Mammo Diagn W/ Cad Bilat,77066,CPT,,,Outpatient,681,,Cigna Healthcare,HMO,,299.5145,,,,68.1,408.6,fee schedule,
nj_Clara-Maass-Medical-Center,Hc Mammo Diagn W/ Cad Bilat,77066,CPT,,,Outpatient,681,,Horizon BCBS,Horizon BCBS Medicare Advantage,,,,,,68.1,408.6,Other,Not Separately Payable
nj_Clara-Maass-Medical-Center,Hc Mammo Diagn W/ Cad Bilat,77066,CPT,,,Outpatient,681,,Wellpoint,Wellpoint Medicare Advantage,,,,,,68.1,408.6,Other,Not Separately Payable
nj_Clara-Maass-Medical-Center,Hc Mammo Diagn W/ Cad Bilat,77066,CPT,,,Outpatient,681,,Humana,Humana Medicare Advantage,,,,,,68.1,408.6,Other,Not Separately Payable
nj_Clara-Maass-Medical-Center,Hc Mammo Diagn W/ Cad Bilat,77066,CPT,,,Outpatient,681,,Uninsured Self Pay,Uninsured Self Pay,,,,,,68.1,408.6,Other,Not Separately Payable
nj_Clara-Maass-Medical-Center,Hc Mammo Diagn W/ Cad Uni Lt,77065,CPT,,,Outpatient,538,,Cigna Healthcare,HMO,LT,234.0201,,,,107.6,645.6,fee schedule,
nj_Clara-Maass-Medical-Center,Hc Mammo Diagn W/ Cad Uni Lt,77065,CPT,,,Outpatient,538,,Cigna Healthcare,PPO,LT,234.0201,,,,107.6,645.6,fee schedule,
nj_Clara-Maass-Medical-Center,Hc Mammo Diagn W/ Cad Uni Lt,77065,CPT,,,Outpatient,538,,Aetna,HMO,LT,,56,,301.28,107.6,645.6,percent of total billed charges,
nj_Clara-Maass-Medical-Center,Hc Mammo Diagn W/ Cad Uni Lt,77065,CPT,,,Outpatient,538,,Aetna,PPO,LT,,56,,301.28,107.6,645.6,percent of total billed charges,
nj_Clara-Maass-Medical-Center,Hc Mammo Diagn W/ Cad Uni Lt,77065,CPT,,,Both,538,,First Health,Commercial,LT,,60,,322.8,107.6,645.6,percent of total billed charges,
nj_Clara-Maass-Medical-Center,Hc Mammo Diagn W/ Cad Uni Lt,77065,CPT,,,Outpatient,538,,United Healthcare,United Commercial,LT,149.389,,,,107.6,645.6,fee schedule,
nj_Clara-Maass-Medical-Center,Hc Mammo Diagn W/ Cad Uni Lt,77065,CPT,,,Outpatient,538,,United Healthcare,Oxford Commercial,LT,149.389,,,,107.6,645.6,fee schedule,
nj_Clara-Maass-Medical-Center,Hc Mammo Diagn W/ Cad Uni Lt,77065,CPT,,,Outpatient,538,,Horizon BCBS,HMO,LT,102.24,,,,107.6,645.6,fee schedule,
nj_Clara-Maass-Medical-Center,Hc Mammo Diagn W/ Cad Uni Lt,77065,CPT,,,Outpatient,538,,Horizon BCBS,PPO,LT,102.24,,,,107.6,645.6,fee schedule,
nj_Clara-Maass-Medical-Center,Hc Mammo Diagn W/ Cad Uni Lt,77065,CPT,,,Outpatient,538,,AmeriHealth,Local Value,LT,67.27,,,,107.6,645.6,fee schedule,
nj_Clara-Maass-Medical-Center,Hc Mammo Diagn W/ Cad Uni Lt,77065,CPT,,,Outpatient,538,,AmeriHealth,Regional Preferred,LT,67.27,,,,107.6,645.6,fee schedule,
nj_Clara-Maass-Medical-Center,Hc Mammo Diagn W/ Cad Uni Lt,77065,CPT,,,Outpatient,538,,Horizon BCBS,Horizon NJ Health,LT,,10,,53.8,107.6,645.6,percent of total billed charges,
nj_Clara-Maass-Medical-Center,Hc Mammo Diagn W/ Cad Uni Lt,77065,CPT,,,Outpatient,538,,United Healthcare,Community Plan,LT,,16.0474,,86.335012,107.6,645.6,percent of total billed charges,
nj_Clara-Maass-Medical-Center,Hc Mammo Diagn W/ Cad Uni Lt,77065,CPT,,,Outpatient,538,,Aetna,Aetna Better Health,LT,,17.917,,96.39346,107.6,645.6,percent of total billed charges,
nj_Clara-Maass-Medical-Center,Hc Mammo Diagn W/ Cad Uni Lt,77065,CPT,,,Outpatient,538,,Wellpoint,Wellpoint NJ FamilyCare,LT,,57,,306.66,107.6,645.6,percent of total billed charges,
nj_Clara-Maass-Medical-Center,Hc Mammo Diagn W/ Cad Uni Lt,77065,CPT,,,Outpatient,538,,Fidelis Care,Fidelis Care NJ FamilyCare,LT,,16.6706,,89.687828,107.6,645.6,percent of total billed charges,
nj_Clara-Maass-Medical-Center,Hc Mammo Diagn W/ Cad Uni Lt,77065,CPT,,,Outpatient,538,,Aetna,Aetna Medicare Advantage,LT,,,,,107.6,645.6,Other,Not Separately Payable
nj_Clara-Maass-Medical-Center,Hc Mammo Diagn W/ Cad Uni Lt,77065,CPT,,,Outpatient,538,,United Healthcare,United Healthcare Medicare Advantage,LT,,,,,107.6,645.6,Other,Not Separately Payable
nj_Clara-Maass-Medical-Center,Hc Mammo Diagn W/ Cad Uni Lt,77065,CPT,,,Outpatient,538,,Clover Health,Clover Health Medicare Advantage,LT,,,,,107.6,645.6,Other,Not Separately Payable
nj_Clara-Maass-Medical-Center,Hc Mammo Diagn W/ Cad Uni Lt,77065,CPT,,,Outpatient,538,,Horizon BCBS,Horizon BCBS Medicare Advantage,LT,,,,,107.6,645.6,Other,Not Separately Payable
nj_Clara-Maass-Medical-Center,Hc Mammo Diagn W/ Cad Uni Lt,77065,CPT,,,Outpatient,538,,Wellpoint,Wellpoint Medicare Advantage,LT,,,,,107.6,645.6,Other,Not Separately Payable
nj_Clara-Maass-Medical-Center,Hc Mammo Diagn W/ Cad Uni Lt,77065,CPT,,,Outpatient,538,,Humana,Humana Medicare Advantage,LT,,,,,107.6,645.6,Other,Not Separately Payable
nj_Clara-Maass-Medical-Center,Hc Mammo Diagn W/ Cad Uni Lt,77065,CPT,,,Outpatient,538,,Uninsured Self Pay,Uninsured Self Pay,LT,,,,,107.6,645.6,Other,Not Separately Payable
nj_Clara-Maass-Medical-Center,Hc Mammo Diagn W/ Cad Uni Rt,77065,CPT,,,Outpatient,538,,Cigna Healthcare,HMO,RT,234.0201,,,,107.6,645.6,fee schedule,
nj_Clara-Maass-Medical-Center,Hc Mammo Diagn W/ Cad Uni Rt,77065,CPT,,,Outpatient,538,,Cigna Healthcare,PPO,RT,234.0201,,,,107.6,645.6,fee schedule,
nj_Clara-Maass-Medical-Center,Hc Mammo Diagn W/ Cad Uni Rt,77065,CPT,,,Outpatient,538,,Aetna,HMO,RT,,56,,301.28,107.6,645.6,percent of total billed charges,
nj_Clara-Maass-Medical-Center,Hc Mammo Diagn W/ Cad Uni Rt,77065,CPT,,,Outpatient,538,,Aetna,PPO,RT,,56,,301.28,107.6,645.6,percent of total billed charges,
nj_Clara-Maass-Medical-Center,Hc Mammo Diagn W/ Cad Uni Rt,77065,CPT,,,Both,538,,First Health,Commercial,RT,,60,,322.8,107.6,645.6,percent of total billed charges,
nj_Clara-Maass-Medical-Center,Hc Mammo Diagn W/ Cad Uni Rt,77065,CPT,,,Outpatient,538,,United Healthcare,United Commercial,RT,149.389,,,,107.6,645.6,fee schedule,
nj_Clara-Maass-Medical-Center,Hc Mammo Diagn W/ Cad Uni Rt,77065,CPT,,,Outpatient,538,,United Healthcare,Oxford Commercial,RT,149.389,,,,107.6,645.6,fee schedule,
nj_Clara-Maass-Medical-Center,Hc Mammo Diagn W/ Cad Uni Rt,77065,CPT,,,Outpatient,538,,Horizon BCBS,HMO,RT,102.24,,,,107.6,645.6,fee schedule,
nj_Clara-Maass-Medical-Center,Hc Mammo Diagn W/ Cad Uni Rt,77065,CPT,,,Outpatient,538,,Horizon BCBS,PPO,RT,102.24,,,,107.6,645.6,fee schedule,
nj_Clara-Maass-Medical-Center,Hc Mammo Diagn W/ Cad Uni Rt,77065,CPT,,,Outpatient,538,,AmeriHealth,Local Value,RT,67.27,,,,107.6,645.6,fee schedule,
nj_Clara-Maass-Medical-Center,Hc Mammo Diagn W/ Cad Uni Rt,77065,CPT,,,Outpatient,538,,AmeriHealth,Regional Preferred,RT,67.27,,,,107.6,645.6,fee schedule,
nj_Clara-Maass-Medical-Center,Hc Mammo Diagn W/ Cad Uni Rt,77065,CPT,,,Outpatient,538,,Horizon BCBS,Horizon NJ Health,RT,,10,,53.8,107.6,645.6,percent of total billed charges,
nj_Clara-Maass-Medical-Center,Hc Mammo Diagn W/ Cad Uni Rt,77065,CPT,,,Outpatient,538,,United Healthcare,Community Plan,RT,,16.0474,,86.335012,107.6,645.6,percent of total billed charges,
nj_Clara-Maass-Medical-Center,Hc Mammo Diagn W/ Cad Uni Rt,77065,CPT,,,Outpatient,538,,Aetna,Aetna Better Health,RT,,17.917,,96.39346,107.6,645.6,percent of total billed charges,
nj_Clara-Maass-Medical-Center,Hc Mammo Diagn W/ Cad Uni Rt,77065,CPT,,,Outpatient,538,,Wellpoint,Wellpoint NJ FamilyCare,RT,,57,,306.66,107.6,645.6,percent of total billed charges,
nj_Clara-Maass-Medical-Center,Hc Mammo Diagn W/ Cad Uni Rt,77065,CPT,,,Outpatient,538,,Fidelis Care,Fidelis Care NJ FamilyCare,RT,,16.6706,,89.687828,107.6,645.6,percent of total billed charges,
nj_Clara-Maass-Medical-Center,Hc Mammo Diagn W/ Cad Uni Rt,77065,CPT,,,Outpatient,538,,Aetna,Aetna Medicare Advantage,RT,,,,,107.6,645.6,Other,Not Separately Payable
nj_Clara-Maass-Medical-Center,Hc Mammo Diagn W/ Cad Uni Rt,77065,CPT,,,Outpatient,538,,United Healthcare,United Healthcare Medicare Advantage,RT,,,,,107.6,645.6,Other,Not Separately Payable
nj_Clara-Maass-Medical-Center,Hc Mammo Diagn W/ Cad Uni Rt,77065,CPT,,,Outpatient,538,,Clover Health,Clover Health Medicare Advantage,RT,,,,,107.6,645.6,Other,Not Separately Payable
nj_Clara-Maass-Medical-Center,Hc Mammo Diagn W/ Cad Uni Rt,77065,CPT,,,Outpatient,538,,Horizon BCBS,Horizon BCBS Medicare Advantage,RT,,,,,107.6,645.6,Other,Not Separately Payable
nj_Clara-Maass-Medical-Center,Hc Mammo Diagn W/ Cad Uni Rt,77065,CPT,,,Outpatient,538,,Wellpoint,Wellpoint Medicare Advantage,RT,,,,,107.6,645.6,Other,Not Separately Payable
nj_Clara-Maass-Medical-Center,Hc Mammo Diagn W/ Cad Uni Rt,77065,CPT,,,Outpatient,538,,Humana,Humana Medicare Advantage,RT,,,,,107.6,645.6,Other,Not Separately Payable
nj_Clara-Maass-Medical-Center,Hc Mammo Diagn W/ Cad Uni Rt,77065,CPT,,,Outpatient,538,,Uninsured Self Pay,Uninsured Self Pay,RT,,,,,107.6,645.6,Other,Not Separately Payable
nj_Clara-Maass-Medical-Center,Hc Mammo Screen 2V W/ Cad Bi,77067,CPT,,,Outpatient,551,,Cigna Healthcare,HMO,,247.4819,,,,165.3,991.8,fee schedule,
nj_Clara-Maass-Medical-Center,Hc Mammo Screen 2V W/ Cad Bi,77067,CPT,,,Outpatient,551,,Cigna Healthcare,PPO,,247.4819,,,,165.3,991.8,fee schedule,
nj_Clara-Maass-Medical-Center,Hc Mammo Screen 2V W/ Cad Bi,77067,CPT,,,Outpatient,551,,Aetna,HMO,,,56,,308.56,165.3,991.8,percent of total billed charges,
nj_Clara-Maass-Medical-Center,Hc Mammo Screen 2V W/ Cad Bi,77067,CPT,,,Outpatient,551,,Aetna,PPO,,,56,,308.56,165.3,991.8,percent of total billed charges,
nj_Clara-Maass-Medical-Center,Hc Mammo Screen 2V W/ Cad Bi,77067,CPT,,,Both,551,,First Health,Commercial,,,60,,330.6,165.3,991.8,percent of total billed charges,
nj_Clara-Maass-Medical-Center,Hc Mammo Screen 2V W/ Cad Bi,77067,CPT,,,Outpatient,551,,United Healthcare,United Commercial,,157.9526,,,,165.3,991.8,fee schedule,
nj_Clara-Maass-Medical-Center,Hc Mammo Screen 2V W/ Cad Bi,77067,CPT,,,Outpatient,551,,United Healthcare,Oxford Commercial,,157.9526,,,,165.3,991.8,fee schedule,
nj_Clara-Maass-Medical-Center,Hc Mammo Screen 2V W/ Cad Bi,77067,CPT,,,Outpatient,551,,Horizon BCBS,HMO,,94.26,,,,165.3,991.8,fee schedule,
nj_Clara-Maass-Medical-Center,Hc Mammo Screen 2V W/ Cad Bi,77067,CPT,,,Outpatient,551,,Horizon BCBS,PPO,,94.26,,,,165.3,991.8,fee schedule,
nj_Clara-Maass-Medical-Center,Hc Mammo Screen 2V W/ Cad Bi,77067,CPT,,,Outpatient,551,,AmeriHealth,Local Value,,65.1,,,,165.3,991.8,fee schedule,
nj_Clara-Maass-Medical-Center,Hc Mammo Screen 2V W/ Cad Bi,77067,CPT,,,Outpatient,551,,AmeriHealth,Regional Preferred,,65.1,,,,165.3,991.8,fee schedule,
nj_Clara-Maass-Medical-Center,Hc Mammo Screen 2V W/ Cad Bi,77067,CPT,,,Outpatient,551,,Horizon BCBS,Horizon NJ Health,,,10,,55.1,165.3,991.8,percent of total billed charges,
nj_Clara-Maass-Medical-Center,Hc Mammo Screen 2V W/ Cad Bi,77067,CPT,,,Outpatient,551,,United Healthcare,Community Plan,,,16.0474,,88.421174,165.3,991.8,percent of total billed charges,
nj_Clara-Maass-Medical-Center,Hc Mammo Screen 2V W/ Cad Bi,77067,CPT,,,Outpatient,551,,Aetna,Aetna Better Health,,,17.917,,98.72267,165.3,991.8,percent of total billed charges,
nj_Clara-Maass-Medical-Center,Hc Mammo Screen 2V W/ Cad Bi,77067,CPT,,,Outpatient,551,,Wellpoint,Wellpoint NJ FamilyCare,,,57,,314.07,165.3,991.8,percent of total billed charges,
nj_Clara-Maass-Medical-Center,Hc Mammo Screen 2V W/ Cad Bi,77067,CPT,,,Outpatient,551,,Fidelis Care,Fidelis Care NJ FamilyCare,,,16.6706,,91.855006,165.3,991.8,percent of total billed charges,
nj_Clara-Maass-Medical-Center,Hc Mammo Screen 2V W/ Cad Bi,77067,CPT,,,Outpatient,551,,Aetna,Aetna Medicare Advantage,,,,,,165.3,991.8,Other,Not Separately Payable
nj_Clara-Maass-Medical-Center,Hc Mammo Screen 2V W/ Cad Bi,77067,CPT,,,Outpatient,551,,United Healthcare,United Healthcare Medicare Advantage,,,,,,165.3,991.8,Other,Not Separately Payable
nj_Clara-Maass-Medical-Center,Hc Mammo Screen 2V W/ Cad Bi,77067,CPT,,,Outpatient,551,,Clover Health,Clover Health Medicare Advantage,,,,,,165.3,991.8,Other,Not Separately Payable
nj_Clara-Maass-Medical-Center,Hc Mammo Screen 2V W/ Cad Bi,77067,CPT,,,Outpatient,551,,Horizon BCBS,Horizon BCBS Medicare Advantage,,,,,,165.3,991.8,Other,Not Separately Payable
nj_Clara-Maass-Medical-Center,Hc Mammo Screen 2V W/ Cad Bi,77067,CPT,,,Outpatient,551,,Wellpoint,Wellpoint Medicare Advantage,,,,,,165.3,991.8,Other,Not Separately Payable
nj_Clara-Maass-Medical-Center,Hc Mammo Screen 2V W/ Cad Bi,77067,CPT,,,Outpatient,551,,Humana,Humana Medicare Advantage,,,,,,165.3,991.8,Other,Not Separately Payable
nj_Clara-Maass-Medical-Center,Hc Mammo Screen 2V W/ Cad Bi,77067,CPT,,,Outpatient,551,,Uninsured Self Pay,Uninsured Self Pay,,,,,,165.3,991.8,Other,Not Separately Payable
nj_Clara-Maass-Medical-Center,Hc Mammo Screen 2V W/ Cad Lt - Mod 52,77067,CPT,,,Outpatient,551,,Cigna Healthcare,HMO,52,247.4819,,,,165.3,991.8,fee schedule,
nj_Clara-Maass-Medical-Center,Hc Mammo Screen 2V W/ Cad Lt - Mod 52,77067,CPT,,,Outpatient,551,,Cigna Healthcare,PPO,52,247.4819,,,,165.3,991.8,fee schedule,
nj_Clara-Maass-Medical-Center,Hc Mammo Screen 2V W/ Cad Lt - Mod 52,77067,CPT,,,Outpatient,551,,Aetna,HMO,52,,56,,308.56,165.3,991.8,percent of total billed charges,
nj_Clara-Maass-Medical-Center,Hc Mammo Screen 2V W/ Cad Lt - Mod 52,77067,CPT,,,Outpatient,551,,Aetna,PPO,52,,56,,308.56,165.3,991.8,percent of total billed charges,
nj_Clara-Maass-Medical-Center,Hc Mammo Screen 2V W/ Cad Lt - Mod 52,77067,CPT,,,Both,551,,First Health,Commercial,52,,60,,330.6,165.3,991.8,percent of total billed charges,
nj_Clara-Maass-Medical-Center,Hc Mammo Screen 2V W/ Cad Lt - Mod 52,77067,CPT,,,Outpatient,551,,United Healthcare,United Commercial,52,157.9526,,,,165.3,991.8,fee schedule,
nj_Clara-Maass-Medical-Center,Hc Mammo Screen 2V W/ Cad Lt - Mod 52,77067,CPT,,,Outpatient,551,,United Healthcare,Oxford Commercial,52,157.9526,,,,165.3,991.8,fee schedule,
nj_Clara-Maass-Medical-Center,Hc Mammo Screen 2V W/ Cad Lt - Mod 52,77067,CPT,,,Outpatient,551,,Horizon BCBS,HMO,52,94.26,,,,165.3,991.8,fee schedule,
nj_Clara-Maass-Medical-Center,Hc Mammo Screen 2V W/ Cad Lt - Mod 52,77067,CPT,,,Outpatient,551,,Horizon BCBS,PPO,52,94.26,,,,165.3,991.8,fee schedule,
nj_Clara-Maass-Medical-Center,Hc Mammo Screen 2V W/ Cad Lt - Mod 52,77067,CPT,,,Outpatient,551,,AmeriHealth,Local Value,52,65.1,,,,165.3,991.8,fee schedule,
nj_Clara-Maass-Medical-Center,Hc Mammo Screen 2V W/ Cad Lt - Mod 52,77067,CPT,,,Outpatient,551,,AmeriHealth,Regional Preferred,52,65.1,,,,165.3,991.8,fee schedule,
nj_Clara-Maass-Medical-Center,Hc Mammo Screen 2V W/ Cad Lt - Mod 52,77067,CPT,,,Outpatient,551,,Horizon BCBS,Horizon NJ Health,52,,10,,55.1,165.3,991.8,percent of total billed charges,
nj_Clara-Maass-Medical-Center,Hc Mammo Screen 2V W/ Cad Lt - Mod 52,77067,CPT,,,Outpatient,551,,United Healthcare,Community Plan,52,,16.0474,,88.421174,165.3,991.8,percent of total billed charges,
nj_Clara-Maass-Medical-Center,Hc Mammo Screen 2V W/ Cad Lt - Mod 52,77067,CPT,,,Outpatient,551,,Aetna,Aetna Better Health,52,,17.917,,98.72267,165.3,991.8,percent of total billed charges,
nj_Clara-Maass-Medical-Center,Hc Mammo Screen 2V W/ Cad Lt - Mod 52,77067,CPT,,,Outpatient,551,,Wellpoint,Wellpoint NJ FamilyCare,52,,57,,314.07,165.3,991.8,percent of total billed charges,
nj_Clara-Maass-Medical-Center,Hc Mammo Screen 2V W/ Cad Lt - Mod 52,77067,CPT,,,Outpatient,551,,Fidelis Care,Fidelis Care NJ FamilyCare,52,,16.6706,,91.855006,165.3,991.8,percent of total billed charges,
nj_Clara-Maass-Medical-Center,Hc Mammo Screen 2V W/ Cad Lt - Mod 52,77067,CPT,,,Outpatient,551,,Aetna,Aetna Medicare Advantage,52,,,,,165.3,991.8,Other,Not Separately Payable
nj_Clara-Maass-Medical-Center,Hc Mammo Screen 2V W/ Cad Lt - Mod 52,77067,CPT,,,Outpatient,551,,United Healthcare,United Healthcare Medicare Advantage,52,,,,,165.3,991.8,Other,Not Separately Payable
nj_Clara-Maass-Medical-Center,Hc Mammo Screen 2V W/ Cad Lt - Mod 52,77067,CPT,,,Outpatient,551,,Clover Health,Clover Health Medicare Advantage,52,,,,,165.3,991.8,Other,Not Separately Payable
nj_Clara-Maass-Medical-Center,Hc Mammo Screen 2V W/ Cad Lt - Mod 52,77067,CPT,,,Outpatient,551,,Horizon BCBS,Horizon BCBS Medicare Advantage,52,,,,,165.3,991.8,Other,Not Separately Payable
nj_Clara-Maass-Medical-Center,Hc Mammo Screen 2V W/ Cad Lt - Mod 52,77067,CPT,,,Outpatient,551,,Wellpoint,Wellpoint Medicare Advantage,52,,,,,165.3,991.8,Other,Not Separately Payable
nj_Clara-Maass-Medical-Center,Hc Mammo Screen 2V W/ Cad Lt - Mod 52,77067,CPT,,,Outpatient,551,,Humana,Humana Medicare Advantage,52,,,,,165.3,991.8,Other,Not Separately Payable
nj_Clara-Maass-Medical-Center,Hc Mammo Screen 2V W/ Cad Lt - Mod 52,77067,CPT,,,Outpatient,551,,Uninsured Self Pay,Uninsured Self Pay,52,,,,,165.3,991.8,Other,Not Separately Payable
nj_Clara-Maass-Medical-Center,Hc Mammo Screen 2V W/ Cad Rt - Mod 52,77067,CPT,,,Outpatient,551,,Cigna Healthcare,HMO,52,247.4819,,,,165.3,991.8,fee schedule,
nj_Clara-Maass-Medical-Center,Hc Mammo Screen 2V W/ Cad Rt - Mod 52,77067,CPT,,,Outpatient,551,,Cigna Healthcare,PPO,52,247.4819,,,,165.3,991.8,fee schedule,
nj_Clara-Maass-Medical-Center,Hc Mammo Screen 2V W/ Cad Rt - Mod 52,77067,CPT,,,Outpatient,551,,Aetna,HMO,52,,56,,308.56,165.3,991.8,percent of total billed charges,
nj_Clara-Maass-Medical-Center,Hc Mammo Screen 2V W/ Cad Rt - Mod 52,77067,CPT,,,Outpatient,551,,Aetna,PPO,52,,56,,308.56,165.3,991.8,percent of total billed charges,
nj_Clara-Maass-Medical-Center,Hc Mammo Screen 2V W/ Cad Rt - Mod 52,77067,CPT,,,Both,551,,First Health,Commercial,52,,60,,330.6,165.3,991.8,percent of total billed charges,
nj_Clara-Maass-Medical-Center,Hc Mammo Screen 2V W/ Cad Rt - Mod 52,77067,CPT,,,Outpatient,551,,United Healthcare,United Commercial,52,157.9526,,,,165.3,991.8,fee schedule,
nj_Clara-Maass-Medical-Center,Hc Mammo Screen 2V W/ Cad Rt - Mod 52,77067,CPT,,,Outpatient,551,,United Healthcare,Oxford Commercial,52,157.9526,,,,165.3,991.8,fee schedule,
nj_Clara-Maass-Medical-Center,Hc Mammo Screen 2V W/ Cad Rt - Mod 52,77067,CPT,,,Outpatient,551,,Horizon BCBS,HMO,52,94.26,,,,165.3,991.8,fee schedule,
nj_Clara-Maass-Medical-Center,Hc Mammo Screen 2V W/ Cad Rt - Mod 52,77067,CPT,,,Outpatient,551,,Horizon BCBS,PPO,52,94.26,,,,165.3,991.8,fee schedule,
nj_Clara-Maass-Medical-Center,Hc Mammo Screen 2V W/ Cad Rt - Mod 52,77067,CPT,,,Outpatient,551,,AmeriHealth,Local Value,52,65.1,,,,165.3,991.8,fee schedule,
nj_Clara-Maass-Medical-Center,Hc Mammo Screen 2V W/ Cad Rt - Mod 52,77067,CPT,,,Outpatient,551,,AmeriHealth,Regional Preferred,52,65.1,,,,165.3,991.8,fee schedule,
nj_Clara-Maass-Medical-Center,Hc Mammo Screen 2V W/ Cad Rt - Mod 52,77067,CPT,,,Outpatient,551,,Horizon BCBS,Horizon NJ Health,52,,10,,55.1,165.3,991.8,percent of total billed charges,
nj_Clara-Maass-Medical-Center,Hc Mammo Screen 2V W/ Cad Rt - Mod 52,77067,CPT,,,Outpatient,551,,United Healthcare,Community Plan,52,,16.0474,,88.421174,165.3,991.8,percent of total billed charges,
nj_Clara-Maass-Medical-Center,Hc Mammo Screen 2V W/ Cad Rt - Mod 52,77067,CPT,,,Outpatient,551,,Aetna,Aetna Better Health,52,,17.917,,98.72267,165.3,991.8,percent of total billed charges,
nj_Clara-Maass-Medical-Center,Hc Mammo Screen 2V W/ Cad Rt - Mod 52,77067,CPT,,,Outpatient,551,,Wellpoint,Wellpoint NJ FamilyCare,52,,57,,314.07,165.3,991.8,percent of total billed charges,
nj_Clara-Maass-Medical-Center,Hc Mammo Screen 2V W/ Cad Rt - Mod 52,77067,CPT,,,Outpatient,551,,Fidelis Care,Fidelis Care NJ FamilyCare,52,,16.6706,,91.855006,165.3,991.8,percent of total billed charges,
